"date","fips","mmwr_week","recip_county","recip_state","series_complete_pop_pct","series_complete_yes","series_complete_12plus","series_complete_12pluspop","series_complete_18plus","series_complete_18pluspop","series_complete_65plus","series_complete_65pluspop","completeness_pct","administered_dose1_recip","administered_dose1_pop_pct","administered_dose1_recip_12plus","administered_dose1_recip_12pluspop_pct","administered_dose1_recip_18plus","administered_dose1_recip_18pluspop_pct","administered_dose1_recip_65plus","administered_dose1_recip_65pluspop_pct","svi_ctgy","series_complete_pop_pct_svi","series_complete_12pluspop_pct_svi","series_complete_18pluspop_pct_svi","series_complete_65pluspop_pct_svi"
"2021-08-23T00:00:00.000","12051","34","Hendry County","FL","34.6","14530","14529","42.0","13954","45.3","4451","77","98.6","18386","43.8","18381","53.2","17402","56.5","4975","86.1","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","13127","34","Glynn County","GA","38.4","32712","32710","44.5","31723","47.3","13286","73.8","54.9","39091","45.8","39076","53.2","37363","55.7","14719","81.8","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","16067","34","Minidoka County","ID","28","5888",,,"5885","39.2","2077","60.8","97.7","6726","32",,,"6716","44.7","2226","65.1","Mod-High","Low VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","72063","34","Gurabo Municipio","PR","50.3","23696","23689","56.4","21992","56.9","5328","66.6","96","27226","57.8","27207","64.8","25133","65","5873","73.4","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","34027","34","Morris County","NJ","65.7","322951","322941","75.4","303602","78","74025","85.6","93.1","358950","73","358799","83.7","335751","86.2","79237","91.6","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","26095","34","Luce County","MI","38.1","2376","2376","42.7","2318","44.4","1002","76.3","93.8","2516","40.4","2516","45.2","2450","46.9","1059","80.7","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","17049","34","Effingham County","IL","34.1","11601","11593","40.6","11280","43.6","4399","72.3","97.7","16039","47.2","16019","56.1","15464","59.8","5822","95.6","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","40135","34","Sequoyah County","OK","29.3","12166","12166","34.5","11767","36.9","4608","58.8","93.6","14718","35.4","14715","41.7","14032","44","5090","65","High","Low VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","34029","34","Ocean County","NJ","44.4","269758","269755","53.2","262610","57","102904","74.4","93.1","313467","51.6","313447","61.8","303449","65.9","115346","83.4","Low-Mod","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","05039","34","Dallas County","AR","43.6","3053","3050","50.3","2916","52.7","1187","69.4","89.7","3759","53.6","3754","61.9","3500","63.2","1289","75.4","High","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","16045","34","Gem County","ID","30","5430",,,"5430","38.8","2677","67.2","97.7","6244","34.5",,,"6244","44.7","2920","73.3","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","06081","34","San Mateo County","CA","69","528644","526828","79.3","487798","79.8","107286","84.6","97.3","595497","77.7","592909","89.2","548159","89.7","120139","94.7","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","12011","34","Broward County","FL","54.8","1070854","1070784","63.6","1012767","65.7","272436","81.4","98.6","1328208","68","1327637","78.9","1242632","80.6","326021","97.4","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","31181","34","Webster County","NE","32.3","1128","1128","37.9","1103","40.4","522","64","88.9",,"0",,"0.0",,"0",,"0","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","32009","34","Esmeralda County","NV","33.3","291","291","36.8","286","38.1","118","37.8","94.9","357","40.9","357","45.1","345","46","139","44.6","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI"
"2021-08-23T00:00:00.000","46093","34","Meade County","SD","38.3","10856","10856","44.9","10424","47.4","2887","63.7","83.8","11295","39.9",,"0.0",,"0",,"0","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","36111","34","Ulster County","NY","59.4","105514","105507","66.8","100085","68.3","29360","81.1","97.5","115675","65.1","115666","73.2","109000","74.3","31380","86.7","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","12041","34","Gilchrist County","FL","25.8","4796","4796","29.7","4672","31.4","2233","58.2","98.6","6387","34.4","6387","39.6","6157","41.4","2596","67.6","High","Low VC/High SVI","Low VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","27081","34","Lincoln County","MN","40.7","2295","2295","48.1","2198","50.9","1008","71.2","94.4","2642","46.9","2641","55.4","2487","57.6","1159","81.9","Low","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","72111","34","Penuelas Municipio","PR","60.4","11630","11629","67.7","10706","67.8","2774","84.8","96","13757","71.5","13752","80.1","12518","79.2","3055","93.4","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","39169","34","Wayne County","OH","36.8","42526","42523","43.7","40847","46.6","15597","73.6","97.6","44377","38.4","44373","45.6","42364","48.3","16040","75.7","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","19127","34","Marshall County","IA","52.7","20752","20752","63.1","19552","66.5","6564","90.2","97.5","22624","57.5","22623","68.8","21072","71.6","6777","93.1","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","19095","34","Iowa County","IA","53","8585","8585","62.6","8214","66.2","2828","90.5","97.5","9220","57","9220","67.3","8753","70.5","2911","93.1","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","24019","34","Dorchester County","MD","48.7","15539","15538","56.4","15085","59.8","5887","83.3","98.6","17427","54.6","17425","63.3","16797","66.6","6234","88.3","High","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","12007","34","Bradford County","FL","30.4","8586","8586","34.9","8399","37","3353","66.2","98.6","11667","41.4","11666","47.5","11277","49.6","3644","72","High","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","22035","34","East Carroll Parish","LA","33.2","2279","2279","39.5","2207","42.3","820","78.3","96.3","2650","38.6","2650","46.0","2524","48.3","873","83.4","High","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","UNK","34","Unknown County","NH","0","48381","48359","0.0","47273","0","8245","0","94","52347","0","52314","0.0","50855","0","8426","0",,,,,
"2021-08-23T00:00:00.000","49051","34","Wasatch County","UT","44.7","15234","15231","55.6","14087","59.6","3503","83.6","97.2","17780","52.2","17774","64.8","16090","68.1","3828","91.3","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","20127","34","Morris County","KS","45.7","2568","2568","53.1","2438","54.7","1040","75.7","93.5","2882","51.3","2882","59.6","2716","61","1105","80.5","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","17113","34","McLean County","IL","48.6","83346","83139","56.3","77177","57.1","19302","81.7","97.7","107221","62.5","106870","72.4","98919","73.2","22569","95.5","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","06015","34","Del Norte County","CA","31.4","8733","8719","36.3","8410","38.2","3212","62.7","97.3","10536","37.9","10518","43.8","10043","45.7","3686","72","High","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","06067","34","Sacramento County","CA","51.7","802591","800839","61.0","748373","62.9","182415","81.1","97.3","921442","59.4","918637","70.0","853319","71.8","202972","90.3","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","09001","34","Fairfield County","CT","66.6","628225","628064","77.4","578896","78.9","136297","88.5","98.4","713986","75.7","713551","87.9","652176","88.9","147973","96.1","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","19015","34","Boone County","IA","54.1","14192","14192","62.3","13337","64.4","4556","91.4","97.5","15252","58.1","15252","67.0","14218","68.7","4703","94.3","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","31025","34","Cass County","NE","48.2","12662","12661","56.7","11880","59.1","3915","82.3","88.9","13677","52.1","13674","61.2","12681","63.1","3916","82.3","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","21027","34","Breckinridge County","KY","33.5","6851","6851","39.1","6646","41.9","2706","66.9","93.4","7901","38.6","7900","45.1","7589","47.8","2885","71.3","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","04019","34","Pima County","AZ","54.2","568040","567821","62.7","537222","64.6","180112","84.7","97.5","655660","62.6","655327","72.3","615174","73.9","200829","94.5","High","High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","29037","34","Cass County","MO","39.9","42176","42176","47.1","39820","49.4","13163","71.8","91","49074","46.4","49072","54.8","45841","56.9","14329","78.2","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","49033","34","Rich County","UT","36.4","904","904","45.0","871","49.7","325","71","97.2","1181","47.6","1181","58.8","1130","64.4","419","91.5","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","28131","34","Stone County","MS","30.8","5647","5647","35.9","5536","38.5","2295","74.5","98.3","7224","39.4","7224","45.9","7005","48.7","2578","83.6","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","12037","34","Franklin County","FL","36.6","4433","4433","40.7","4389","42.8","2297","78.5","98.6","5301","43.7","5300","48.7","5184","50.5","2492","85.2","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","21033","34","Caldwell County","KY","39.2","5002","5002","46.1","4900","49.5","2056","75.6","93.4","5748","45.1","5748","53.0","5595","56.6","2188","80.5","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","45033","34","Dillon County","SC","32.7","9953","9951","39.0","9661","42.4","3745","71.6","93.7","11979","39.3","11968","46.9","11498","50.5","4107","78.6","High","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","31011","34","Boone County","NE","42.3","2195","2194","49.9","2164","54.2","923","75.9","88.9",,"0",,"0.0",,"0",,"0","Low","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","20041","34","Dickinson County","KS","42.6","7858","7858","49.9","7625","53.8","2682","71.6","93.5","8711","47.2","8710","55.3","8382","59.1","2913","77.7","Low-Mod","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","06075","34","San Francisco County","CA","70.8","623993","622483","78.0","593181","77.7","114295","80.6","97.3","702762","79.7","700601","87.8","667432","87.4","129268","91.2","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","26119","34","Montmorency County","MI","45.1","4206","4206","49.6","4127","51.9","2228","72.7","93.8","4447","47.7","4446","52.5","4403","55.4","2389","78","Low-Mod","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","48427","34","Starr County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","High",,,,
"2021-08-23T00:00:00.000","13035","34","Butts County","GA","9.5","2370","2370","11.0","2256","11.4","737","18.7","54.9","2787","11.2","2787","12.9","2591","13.1","842","21.4","High","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI"
"2021-08-23T00:00:00.000","46017","34","Buffalo County","SD","44.8","879","879","61.0","788","65.5","120","81.1","83.8","1020","52","1020","70.8","896","74.5","140","94.6","High","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","13169","34","Jones County","GA","17.1","4922","4922","19.9","4655","21","1675","31.8","54.9","6186","21.5","6186","25.0","5723","25.8","1937","36.8","Low-Mod","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","17203","34","Woodford County","IL","43.5","16732","16696","51.2","15791","54","5681","79.2","97.7","19855","51.6","19803","60.7","18614","63.6","6433","89.7","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","72107","34","Orocovis Municipio","PR","60.1","12157","12157","67.4","11198","67.5","2215","64.4","96","15324","75.8","15320","85.0","14068","84.8","3255","94.7","High","High VC/High SVI","High VC/High SVI","High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","36017","34","Chenango County","NY","51.1","24101","24099","58.9","23016","61.4","7837","79.6","97.5","25908","54.9","25905","63.4","24635","65.7","8262","83.9","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","06029","34","Kern County","CA","37.1","333972","333465","45.8","310956","48.5","71211","70.4","97.3","405447","45","404493","55.6","373191","58.2","83083","82.1","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","05123","34","St. Francis County","AR","34.7","8676","8670","40.3","8517","43.1","2828","67.2","89.7","11427","45.7","11419","53.1","11045","55.9","3325","79","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","42033","34","Clearfield County","PA","42.6","33775","33775","48.2","32939","50.8","12519","75.4","93.8","37541","47.4","37538","53.5","36447","56.2","13550","81.6","Mod-High","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","31131","34","Otoe County","NE","45","7211","7210","53.5","6813","56","2523","79.7","88.9","7325","45.7",,"0.0",,"0",,"0","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","47015","34","Cannon County","TN","22.9","3363","3363","26.7","3312","28.7","1386","50.9","97.8","4099","27.9","4099","32.6","4007","34.8","1550","56.9","Low-Mod","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","21111","34","Jefferson County","KY","54.7","419441","419420","64.1","395888","66.2","105227","82.4","93.4","488310","63.7","488115","74.6","456892","76.4","115125","90.1","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","28097","34","Montgomery County","MS","39.3","3845","3845","46.1","3749","49.4","1566","72.2","98.3","4738","48.5","4738","56.8","4519","59.5","1706","78.7","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","41019","34","Douglas County","OR","43.1","47810","47779","49.3","46421","51.8","21092","72.3","97.7","54225","48.9","54166","55.9","52341","58.4","22929","78.5","Mod-High","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","72031","34","Carolina Municipio","PR","58.4","85768","85760","65.4","80729","66.9","23268","93.1","96","102685","69.9","102635","78.3","95613","79.3","26624","99.9","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","45039","34","Fairfield County","SC","42.2","9427","9424","47.9","9115","50.3","3631","72.4","93.7","11058","49.5","11045","56.1","10543","58.2","4022","80.2","Mod-High","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","36041","34","Hamilton County","NY","76.2","3364","3364","82.6","3274","85.9","1405","99.9","97.5","3637","82.4","3637","89.3","3528","92.5","1508","99.9","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","40049","34","Garvin County","OK","36.9","10230","10230","44.1","9957","47.7","3988","79","93.6","12218","44.1","12218","52.7","11765","56.3","4397","87.1","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","01043","34","Cullman County","AL","28.2","23639","23638","33.1","23262","35.8","9955","63.3","92","30184","36","30179","42.3","29259","45","11219","71.3","Mod-High","Low VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","26109","34","Menominee County","MI","58.8","13388","13388","65.9","13135","70","6121","99.9","93.8","14363","63.1","14361","70.7","14103","75.1","6477","99.9","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","13227","34","Pickens County","GA","10.5","3408","3408","11.9","3282","12.6","1657","22.8","54.9","3909","12","3908","13.7","3707","14.2","1798","24.7","Low-Mod","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","40063","34","Hughes County","OK","33.5","4443","4443","39.1","4337","41.8","1735","68.9","93.6","5501","41.4","5500","48.4","5278","50.8","1948","77.3","High","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","37169","34","Stokes County","NC","29.5","13431","13429","33.3","13005","35","5446","54.9","96.3","16124","35.4","16118","40.0","15498","41.7","6136","61.9","Low-Mod","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","17105","34","Livingston County","IL","34.9","12441","12428","40.6","12004","42.9","4772","69","97.7","16939","47.5","16892","55.1","16200","57.9","6210","89.8","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
